position_code,area,department,position,degree,major,number_of_recruits,number_of_applicants
060099,阜阳,阜南县纪委派驻纪检监察组,纪检监察,本科,法学类,2,13
060100,阜阳,阜南县纪委派驻纪检监察组,纪检监察,本科,财务管理专业、会计学专业、审计学专业,1,16
060101,阜阳,阜南县委组织部,组织工作,本科,理学门类、工学门类、经济学类、法学类,1,60
060102,阜阳,阜南县委巡察办公室,巡视巡察,本科,财务管理专业、会计学专业、审计学专业、统计学专业,1,17
060103,阜阳,阜南县委巡察办公室,巡视巡察,本科,不限,1,10
060104,阜阳,阜南县教育局,教育管理,本科,教育学类、心理学类、计算机类、电子信息类、马克思主义理论类,1,68
060105,阜阳,阜南县财政局,财政管理,本科,经济学门类,1,46
060106,阜阳,阜南县人力资源和社会保障局,行政管理,本科,计算机类、电子信息类、工商管理类、公共管理类,1,80
060107,阜阳,阜南县商务局,经贸管理,本科,理学门类、工学门类、工商管理类、金融学类,1,76
060108,阜阳,阜南县卫生健康委员会,卫生医疗监管,本科,基础医学类、公共卫生与预防医学类、药学类、医学技术类、护理学类、工商管理类,1,86
060109,阜阳,阜南县退役军人事务局,行政管理,本科,法学类、中国语言文学类,1,22
060110,阜阳,阜南县审计局,法规审理,本科,法学专业、会计学专业、审计学专业、统计学专业,1,48
060111,阜阳,阜南县市场监督管理局,市场监管,本科,法学类,1,8
060112,阜阳,阜南县市场监督管理局,市场监管,本科,食品科学与工程类、电子信息类、计算机类,2,115
060113,阜阳,阜南县市场监督管理局,市场监管,本科,不限,1,9
060114,阜阳,阜南县医疗保障局,医疗保障,本科,医疗保险专业、公共事业管理专业、劳动与社会保障专业、人力资源管理专业、药学专业、基础医学专业,1,35
060115,阜阳,阜南县乡村振兴局,乡村振兴,本科,农业经济管理类、金融学类、经济与贸易类、法学类、建筑类,1,32
060116,阜阳,阜南县水利局,水利建设,本科,水利类、管理科学与工程类、机械类、生物科学类,1,74
060117,阜阳,阜南县司法局,司法行政,本科,法学类,2,6
060118,阜阳,阜南县司法局,司法行政,本科,不限,1,13
060119,阜阳,阜南县委党史和地方志研究室,党史编纂,本科,汉语言文学专业、汉语言专业、历史学专业、公共事业管理专业、行政管理专业,1,25
060120,阜阳,阜南县档案馆,档案管理,本科,图书情报与档案管理类、管理科学与工程类、历史学类、信息与计算科学专业,1,48
060121,阜阳,阜南县委组织部县党员电化教育中心,党员电化教育,本科,电子信息类、新闻传播学类、影视摄影与制作专业、数字媒体技术专业,1,29
060122,阜阳,阜南县委讲师团,理论宣讲,本科,马克思主义理论类、哲学专业、历史学专业、汉语言文学专业、社会学专业,1,18
060123,阜阳,阜南县供销合作社联合社,行政管理,本科,经济学类、财务管理专业、会计学专业、审计学专业,1,23
060124,阜阳,阜南县住房和城乡建设局县房屋管理服务中心,项目管理,本科,安全科学与工程类、土木类、矿业类,1,50
060125,阜阳,阜南县财政局县国库集中支付中心,财政管理,本科,财政学类、金融学类、经济与贸易类,1,25
060126,阜阳,阜南县医疗保障局县医疗保障基金管理中心,医疗保障,本科,医疗保险专业、公共事业管理专业、行政管理专业、劳动与社会保障专业、药学专业、临床药学专业、基础医学专业、保险学专业,1,29
060127,阜阳,阜南县医疗保障局县医疗保障基金管理中心,财务管理,本科,经济学类、金融学类、经济与贸易类、会计学专业、财务管理专业,1,42
060128,阜阳,阜南县鹿城镇,乡镇管理,本科,金融学类、经济学类、经济与贸易类、统计学类,2,59
060129,阜阳,阜南县鹿城镇,乡镇管理,本科,工学门类、理学门类,3,83
060130,阜阳,阜南县乡镇,乡镇管理,本科,不限,6,37
060131,阜阳,阜南县乡镇,乡镇管理,本科,不限,6,119
060132,阜阳,阜南县乡镇,乡镇管理,本科,不限,5,111
060133,阜阳,阜南县乡镇,乡镇管理,专科,不限,5,70
060134,阜阳,阜南县乡镇,乡镇管理,专科,不限,6,303
060135,阜阳,阜南县乡镇,乡镇管理,专科,不限,7,385
060136,阜阳,阜南县张寨镇,人武专干,专科,人民武装专业（退役军人报考可不限专业）,1,26
060137,阜阳,阜南县洪河桥镇,人武专干,专科,不限,1,12
060138,阜阳,颍上县委组织部,组织工作,本科,理学门类、文学门类、工学门类、管理学门类、经济学门类、农学门类、法学门类,2,85
060139,阜阳,颍上县人民政府办公室,综合文字,本科,经济学类、法学类、中国语言文学类,1,21
060140,阜阳,颍上县发展和改革委员会,产业管理,本科,机械设计制造及其自动化专业、机械电子工程专业、会计学专业,1,39
060141,阜阳,颍上县发展和改革委员会,商务发展,本科,电子商务类,1,41
060142,阜阳,颍上县发展和改革委员会,粮食安全监管,本科,粮食工程专业、食品质量与安全专业、食品安全与检测专业,1,13
060143,阜阳,颍上县财政局,财务管理,本科,财政学类、经济学类、金融学类、工商管理类,1,46
060144,阜阳,颍上县司法局,司法行政,本科,法学类,3,30
060145,阜阳,颍上县司法局,司法行政,本科,法学类,2,18
060146,阜阳,颍上县司法局,财务管理,本科,财务管理专业、会计学专业、审计学专业,1,16
060147,阜阳,颍上县市场监督管理局,市场监管,本科,法学类,1,13
060148,阜阳,颍上县市场监督管理局,市场监管,本科,电子商务专业、行政管理专业、公共事业管理专业、工商管理专业,1,41
060149,阜阳,颍上县市场监督管理局,市场监管,专科,机械类,2,104
060150,阜阳,颍上县市场监督管理局,市场监管,本科,食品科学与工程类,1,14
060151,阜阳,颍上县市场监督管理局,市场监管,本科,医学门类,1,33
060152,阜阳,颍上县市场监督管理局,综合文字,本科,不限,1,10
060153,阜阳,颍上县市场监督管理局,财务管理,本科,财务管理专业、会计学专业、财务会计教育专业、财政学专业,1,19
060154,阜阳,颍上县应急管理局,应急管理,本科,抢险救援指挥与技术专业、消防工程专业、应急技术与管理专业、应急管理专业、化工安全工程专业,1,7
060155,阜阳,颍上县自然资源和规划局,财务管理,本科,财务管理专业、财务会计教育专业、会计学专业、审计学专业,1,13
060156,阜阳,颍上县科学技术协会,财务管理,本科,财务管理专业、会计学专业、审计学专业,1,19
060157,阜阳,颍上县档案馆,档案管理,本科,图书情报与档案管理类、历史学类、中国语言文学类,1,23
060158,阜阳,颍上县档案馆,信息化管理,本科,计算机类、电子信息工程专业,1,42
060159,阜阳,颍上县委编办县事业单位登记管理中心,事业单位登记,本科,理学门类、文学门类、工学门类、管理学门类、经济学门类、农学门类、法学门类,1,92
060160,阜阳,颍上县委宣传部县委讲师组,理论宣传,本科,中国语言文学类、马克思主义理论类,1,14
060161,阜阳,颍上县供销合作社联合社,综合文字,本科,金融学类、中国语言文学类,1,23
060162,阜阳,颍上县住房和城乡建设局县房屋管理事务中心,市政管理,本科,城市管理专业、土木工程专业、给排水科学与工程专业、建筑环境与能源应用工程、城乡规划、城市设计、工程管理、房地产开发与管理、工程造价,2,98
060163,阜阳,颍上县财政局县预算评估中心,财务管理,本科,财政学类、金融学类、会计学专业、财务管理专业,1,38
060164,阜阳,颍上县医疗保障局县医疗保障基金管理中心,财务管理,本科,工商管理类,1,46
060165,阜阳,颍上县医疗保障局县医疗保障基金管理中心,基金管理,本科,金融学类,1,24
060166,阜阳,颍上县医疗保障局县医疗保障基金管理中心,综合文字,本科,不限,1,7
060167,阜阳,颍上县医疗保障局县医疗保障基金管理中心,医保基金稽核,本科,医学门类,1,29
060168,阜阳,颍上县医疗保障局县医疗保障基金管理中心,信息化管理,本科,电子信息类、计算机类,1,46
060169,阜阳,颍上县医疗保障局县医疗保障基金管理中心,涉法事务,本科,法学类,1,10
060170,阜阳,颍上县乡镇,乡镇管理,专科,不限,6,183
060171,阜阳,颍上县乡镇,乡镇管理,专科,不限,6,184
060172,阜阳,颍上县乡镇,乡镇管理,专科,不限,7,200
060173,阜阳,颍上县乡镇,乡镇管理,专科,不限,7,46
060174,阜阳,颍上县乡镇,乡镇管理,专科,不限,7,45
060175,阜阳,颍上县乡镇,乡镇管理,专科,不限,5,117
060176,阜阳,颍上县乡镇,乡镇管理,专科,不限,5,108
060177,阜阳,颍上县乡镇,乡镇管理,专科,不限,5,112
060178,阜阳,颍上县乡镇,乡镇管理,专科,不限,7,246
060179,阜阳,颍上县乡镇,乡镇管理,专科,不限,7,234
060180,阜阳,颍上县江口镇,人武专干,专科,人民武装专业（退役军人报考可不限专业）,1,33
060181,阜阳,颍上县垂岗乡,人武专干,专科,不限,1,10
060182,阜阳,颍上县谢桥镇,乡镇管理,高中（中专）,不限,1,0
060183,阜阳,颍州区人民检察院,检察官助理,本科,法学类（不含特设专业）,1,12
060184,阜阳,颍州区人民检察院,司法行政人员,本科,不限,1,25
060185,阜阳,颍泉区人民检察院,检察官助理,本科,法学类（不含特设专业）,1,6
060186,阜阳,颍泉区人民检察院,司法行政人员,本科,不限,1,26
060187,阜阳,太和县人民检察院,检察官助理,本科,法学类（不含特设专业）,3,22
060188,阜阳,太和县人民检察院,司法行政人员,本科,不限,1,24
060189,阜阳,太和县人民检察院,司法行政人员,本科,财务管理专业、会计学专业、审计学专业,1,30
060190,阜阳,临泉县人民检察院,检察官助理,本科,法学类（不含特设专业）,2,10
060191,阜阳,临泉县人民检察院,检察官助理,本科,法学类（不含特设专业）,2,11
060192,阜阳,临泉县人民检察院,检察官助理,本科,法学类（不含特设专业）,1,9
060193,阜阳,阜南县人民检察院,检察官助理,本科,法学类（不含特设专业）,1,5
060194,阜阳,阜南县人民检察院,检察官助理,本科,法学类（不含特设专业）,1,4
060195,阜阳,阜南县人民检察院,检察官助理,本科,法学类（不含特设专业）,1,3
060196,阜阳,阜南县人民检察院,司法行政人员,本科,中国语言文学类,1,21
060197,阜阳,颍上县人民检察院,检察官助理,本科,法学类（不含特设专业）,2,7
060198,阜阳,颍上县人民检察院,检察官助理,本科,法学类（不含特设专业）,1,1
060199,阜阳,颍上县人民检察院,检察官助理,本科,法学类（不含特设专业）,2,7
060200,阜阳,颍上县人民检察院,司法行政人员,本科,计算机类,1,27
060201,阜阳,阜阳市中级人民法院,法官助理,本科,法学类,4,49
060202,阜阳,阜阳市中级人民法院,司法警察,本科,不限,2,86
060203,阜阳,颍泉区人民法院,司法行政人员,本科,中国语言文学类,1,32
060204,阜阳,颍泉区人民法院,法官助理,本科,法学类,4,26
060205,阜阳,颍东区人民法院,法官助理1,本科,法学类,2,12
060206,阜阳,颍东区人民法院,法官助理2,本科,法学类,1,5
060207,阜阳,界首市人民法院,法官助理,本科,法学类,2,8
060208,阜阳,太和县人民法院,司法行政人员,本科,计算机类,1,37
060209,阜阳,太和县人民法院,司法行政人员,本科,新闻传播学类,1,37
060210,阜阳,太和县人民法院,司法行政人员,本科,中国语言文学类,2,45
